,Unnamed: 0,Title,Artist(s),Track_ID,Genre
3788,89,Teardrops on My Guitar,Taylor Swift,171139786,Pop
3789,90,Shut Up and Drive,Rihanna,missing,missing
3790,91,Snow (Hey Oh),Red Hot Chili Peppers,95571041,Alternative
3791,92,Money Maker,Ludacris featuring Pharrell,116014793,Hip Hop/Rap
3792,93,Kiss Kiss,Chris Brown featuring T-Pain,34235902,Dance
3793,94,Far Away,Nickelback,4195139,Grunge
3794,95,Rock Yo Hips,Crime Mob and Lil' Scrappy,missing,missing
3795,96,LoveStoned,Justin Timberlake,missing,missing
3796,97,Better than Me,Hinder,44517393,Alternative
3797,98,Paralyzer,Finger Eleven,5911679,Rock
3798,99,That's That,Snoop Dogg featuring R. Kelly,52505787,Rap
3799,100,Same Girl,R. Kelly featuring Usher,missing,missing
3800,1,Low,Flo Rida featuring T-Pain,missing,missing
3801,2,Bleeding Love,Leona Lewis,6639891,Pop
3802,3,No One,Alicia Keys,33607722,Contemporary R&B
3803,4,Lollipop,Lil Wayne featuring Static Major,32133166,Hip Hop/Rap
3804,5,Apologize,Timbaland featuring OneRepublic,84661040,Pop
3805,6,No Air,Jordin Sparks and Chris Brown,7595807,Pop
3806,7,Love Song,Sara Bareilles,6316509,Pop
3807,8,Love in This Club,Usher featuring Young Jeezy,missing,missing
3808,9,With You,Chris Brown,34235904,Contemporary R&B
3809,10,Forever,Chris Brown,84672687,Electronic
3810,11,Sexy Can I,Ray J featuring Yung Berg,44520422,Hip Hop/Rap
3811,12,Take a Bow,Rihanna,115690108,R&B/Soul
3812,13,Viva la Vida,Coldplay,59668822,Rock
3813,14,I Kissed a Girl,Katy Perry,14252028,Adult Contemporary
3814,15,Whatever You Like,T.I.,84568807,Alternative Rap
3815,16,Disturbia,Rihanna,84438240,Electronic
3816,17,Don't Stop the Music,Rihanna,165346924,House
3817,18,Pocketful of Sunshine,Natasha Bedingfield,87972840,Pop
3818,19,Kiss Kiss,Chris Brown featuring T-Pain,34235902,Dance
3819,20,Closer,Ne-Yo,130534065,R&B/Soul
3820,21,Bubbly,Colbie Caillat,86138021,Adult Contemporary
3821,22,Touch My Body,Mariah Carey,85465184,Contemporary R&B
3822,23,4 Minutes,Madonna featuring Justin Timberlake and Timbaland,missing,missing
3823,24,So What,Pink,30815169,Pop
3824,25,Paralyzer,Finger Eleven,5911679,Rock
3825,26,Clumsy,Fergie,87670579,Contemporary R&B
3826,27,I'm Yours,Jason Mraz,85344625,Pop
3827,28,Leavin',Jesse McCartney,158985377,Electronic
3828,29,Dangerous,Kardinal Offishall featuring Akon,7462923,Music
3829,30,Tattoo,Jordin Sparks,88485261,Pop
3830,31,See You Again,Miley Cyrus,156539497,Pop
3831,32,Shake It,Metro Station,12888750,Electronic
3832,33,Stop and Stare,OneRepublic,84659413,Pop/Rock
3833,34,Take You There,Sean Kingston,86844425,Pop
3834,35,Paper Planes,M.I.A.,133606085,Electronic
3835,36,Hot n Cold,Katy Perry,14252033,Adult Contemporary
3836,37,Live Your Life,T.I. featuring Rihanna,missing,missing
3837,38,Bust It Baby (Part 2),Plies featuring Ne-Yo,missing,missing
3838,39,American Boy,Estelle featuring Kanye West,86151796,Music
3839,40,Got Money,Lil Wayne featuring T-Pain,missing,missing
3840,41,Our Song,Taylor Swift,124904143,Country
3841,42,Damaged,Danity Kane,missing,missing
3842,43,A Milli,Lil Wayne,32133157,Hip Hop/Rap
3843,44,Sorry,Buckcherry,45049386,Hard Rock
3844,45,Independent,Webbie featuring Lil Boosie and Lil Phat,missing,missing
3845,46,Can't Believe It,T-Pain featuring Lil Wayne,16384797,Dirty South
3846,47,Like You'll Never See Me Again,Alicia Keys,85416211,Pop
3847,48,Teardrops on My Guitar,Taylor Swift,171139786,Pop
3848,49,When I Grow Up,Pussycat Dolls,86360710,Electronic
3849,50,Sexual Eruption,Snoop Dogg,34046934,Hip Hop/Rap
3850,51,What You Got,Colby O'Donis featuring Akon,missing,missing
3851,52,It's Not My Time,3 Doors Down,86112438,Grunge
3852,53,Better in Time,Leona Lewis,6639894,Adult Contemporary
3853,54,Crank That (Soulja Boy),Soulja Boy Tell 'Em,171258272,Dirty South
3854,55,Shadow of the Day,Linkin Park,123688075,Alternative
3855,56,Sweetest Girl (Dollar Bill),"Wyclef Jean featuring Akon, Lil Wayne and Niia",34630426,R&B/Soul
3856,57,Miss Independent,Ne-Yo,130534069,Electronic
3857,58,Fall for You,Secondhand Serenade,86097089,Pop
3858,59,In the Ayer,Flo Rida featuring will.i.am,missing,missing
3859,60,Say,John Mayer,85841827,Pop/Rock
3860,61,One Step at a Time,Jordin Sparks,84679947,Pop
3861,62,Hate That I Love You,Rihanna featuring Ne-Yo,32130016,Contemporary R&B
3862,63,Superstar,Lupe Fiasco featuring Matthew Santos,84679066,Hip Hop/Rap
3863,64,Suffocate,J. Holiday,33428189,Contemporary R&B
3864,65,Let It Rock,Kevin Rudolf featuring Lil Wayne,missing,missing
3865,66,Get Like Me,David Banner featuring Chris Brown and Yung Joc,missing,missing
3866,67,Realize,Colbie Caillat,6347180,Pop
3867,68,Put On,Young Jeezy featuring Kanye West,missing,missing
3868,69,The Time of My Life,David Cook,114790982,Pop
3869,70,Lolli Lolli (Pop That Body),Three 6 Mafia,missing,missing
3870,71,Cyclone,Baby Bash featuring T-Pain,58020571,Music
3871,72,Love Like This,Natasha Bedingfield featuring Sean Kingston,85132494,Pop
3872,73,Burnin' Up,Jonas Brothers featuring Big Rob,34011031,Pop/Rock
3873,74,Love Lockdown,Kanye West,85341099,Hip Hop/Rap
3874,75,I Luv Your Girl,The-Dream,missing,missing
3875,76,Crush,David Archuleta,14761569,Pop
3876,77,Hypnotized,Plies featuring Akon,missing,missing
3877,78,Big Girls Don't Cry,Fergie,83159235,Pop
3878,79,Good Life,Kanye West featuring T-Pain,34007493,Hip Hop/Rap
3879,80,Womanizer,Britney Spears,14260865,Pop
3880,81,Love Story,Taylor Swift,32509341,Country
3881,82,Just Fine,Mary J. Blige,missing,missing
3882,83,Piece of Me,Britney Spears,32759356,Electronic
3883,84,The Boss,Rick Ross featuring T-Pain,31382235,Hip Hop/Rap
3884,85,All Summer Long,Kid Rock,30335830,Contemporary Country
3885,86,Can't Help but Wait,Trey Songz,102562134,Contemporary R&B
3886,87,In Love with a Girl,Gavin DeGraw,7160460,Pop
3887,88,My Life,The Game featuring Lil Wayne,missing,missing
3888,89,I Remember,Keyshia Cole,86784396,Contemporary R&B
3889,90,Flashing Lights,Kanye West featuring Dwele,85341158,Alternative Rap
3890,91,Mrs. Officer,Lil Wayne featuring Bobby Valentino and Kidd Kidd,32133163,Hip Hop/Rap
3891,92,7 Things,Miley Cyrus,14240257,Pop/Rock
3892,93,You're Gonna Miss This,Trace Adkins,94267612,Contemporary Country
3893,94,Love Remains the Same,Gavin Rossdale,89375111,World
3894,95,Feels Like Tonight,Daughtry,32172510,Pop
3895,96,The Way I Are,Timbaland featuring Keri Hilson,missing,missing
3896,97,Addicted,Saving Abel,90783029,Grunge
3897,98,Into the Night,Santana featuring Chad Kroeger,missing,missing
3898,99,Heaven Sent,Keyshia Cole,86784398,R&B/Soul
3899,100,She Got It,2 Pistols featuring T-Pain and Tay Dizm,85638007,Hip Hop/Rap
3900,1,Boom Boom Pow,The Black Eyed Peas,85345704,Electronic
3901,2,Poker Face,Lady Gaga,85213841,Electronic
3902,3,Just Dance,Lady Gaga featuring Colby O'Donis,100420753,Electronic
3903,4,I Gotta Feeling,The Black Eyed Peas,85345713,Pop
3904,5,Love Story,Taylor Swift,32509341,Country
3905,6,Right Round,Flo Rida,85449016,Hip Hop/Rap
3906,7,I'm Yours,Jason Mraz,85344625,Pop
3907,8,Single Ladies (Put a Ring on It),Beyoncé,84582566,Pop
3908,9,Heartless,Kanye West,85341097,Contemporary R&B
3909,10,Gives You Hell,The All-American Rejects,136130609,Pop/Rock
3910,11,You Belong with Me,Taylor Swift,162406395,Country
3911,12,Dead and Gone,T.I. featuring Justin Timberlake,32818847,R&B/Soul
3912,13,You Found Me,The Fray,30566207,Alternative
3913,14,Use Somebody,Kings of Leon,85839006,Alternative
3914,15,Knock You Down,Keri Hilson featuring Kanye West and Ne-Yo,85341874,Contemporary R&B
3915,16,Blame It,Jamie Foxx featuring T-Pain,14984216,House
3916,17,I Know You Want Me (Calle Ocho),Pitbull,128925486,Dance
3917,18,Live Your Life,T.I. featuring Rihanna,missing,missing
3918,19,Kiss Me thru the Phone,Soulja Boy Tell 'Em featuring Sammie,32133633,Alternative Rap
3919,20,Down,Jay Sean featuring Lil Wayne,missing,missing
3920,21,The Climb,Miley Cyrus,32109032,Contemporary Country
3921,22,Best I Ever Had,Drake,missing,missing
3922,23,My Life Would Suck Without You,Kelly Clarkson,14283223,Pop
3923,24,Halo,Beyoncé,84582559,Electronic
3924,25,Hot n Cold,Katy Perry,14252033,Adult Contemporary
3925,26,Second Chance,Shinedown,7335050,Grunge
3926,27,Circus,Britney Spears,14260866,Pop
3927,28,Day 'n' Nite,Kid Cudi,missing,missing
3928,29,Party in the U.S.A.,Miley Cyrus,171157856,Pop
3929,30,Don't Trust Me,3OH!3,missing,missing
3930,31,Run This Town,Jay-Z featuring Rihanna and Kanye West,missing,missing
3931,32,Let It Rock,Kevin Rudolf featuring Lil Wayne,missing,missing
3932,33,Fire Burning,Sean Kingston,87562129,Pop
3933,34,Whatcha Say,Jason Derulo,123758111,Pop
3934,35,LoveGame,Lady Gaga,85213839,Electronic
3935,36,Waking Up in Vegas,Katy Perry,8517165,Pop
3936,37,Birthday Sex,Jeremih,86745165,R&B/Soul
3937,38,Sober,Pink,15659874,Pop
3938,39,Womanizer,Britney Spears,14260865,Pop
3939,40,Whatever You Like,T.I.,84568807,Alternative Rap
3940,41,Obsessed,Mariah Carey,180844806,Pop
3941,42,Mad,Ne-Yo,130534068,Contemporary R&B
3942,43,Good Girls Go Bad,Cobra Starship featuring Leighton Meester,missing,missing
3943,44,Love Lockdown,Kanye West,85341099,Hip Hop/Rap
3944,45,So What,Pink,30815169,Pop
3945,46,Hotel Room Service,Pitbull,85643824,R&B/Soul
3946,47,Crack a Bottle,"Eminem, Dr. Dre and 50 Cent",missing,missing
3947,48,If I Were a Boy,Beyoncé,84582558,Pop
3948,49,Turnin Me On,Keri Hilson featuring Lil Wayne,171163149,R&B/Soul
3949,50,I Hate This Part,Pussycat Dolls,86360713,Pop
3950,51,Gotta Be Somebody,Nickelback,31143746,Pop/Rock
3951,52,Please Don't Leave Me,Pink,30815179,Pop
3952,53,Paparazzi,Lady Gaga,85213840,Electronic
3953,54,Beautiful,Akon featuring Colby O'Donis and Kardinal Offishall,31944630,R&B/Soul
3954,55,Viva la Vida,Coldplay,59668822,Rock
3955,56,Right Now (Na Na Na),Akon,85560057,Contemporary R&B
3956,57,Battlefield,Jordin Sparks,8638483,Pop
3957,58,Sugar,Flo Rida featuring Wynter Gordon,missing,missing
3958,59,Miss Independent,Ne-Yo,130534069,Electronic
3959,60,Fireflies,Owl City,14308110,Pop
3960,61,New Divide,Linkin Park,32156016,Electronic
3961,62,Empire State of Mind,Jay-Z featuring Alicia Keys,84468639,Music
3962,63,No Surprise,Daughtry,8644340,Alternative
3963,64,She Wolf,Shakira,missing,missing
3964,65,Break Up,Mario featuring Gucci Mane and Sean Garrett,missing,missing
3965,66,Sweet Dreams,Beyoncé,84582569,Pop
3966,67,Every Girl,Young Money,missing,missing
3967,68,Fallin' for You,Colbie Caillat,110206450,Pop/Rock
3968,69,Untouched,The Veronicas,6585196,Pop
3969,70,If Today Was Your Last Day,Nickelback,31143789,Rock
3970,71,Throw It in the Bag,Fabolous featuring The-Dream,33524550,Hip Hop/Rap
3971,72,Love Drunk,Boys Like Girls,17968001,Pop Punk
3972,73,I Love College,Asher Roth,105842853,Hip Hop/Rap
3973,74,If U Seek Amy,Britney Spears,130462729,Electronic
3974,75,Big Green Tractor,Jason Aldean,88489679,Traditional Country
3975,76,White Horse,Taylor Swift,212972267,Music
3976,77,Disturbia,Rihanna,84438240,Electronic
3977,78,21 Guns,Green Day,8309007,Alternative
3978,79,Turn My Swag On,Soulja Boy Tell 'Em,171258347,Hip Hop/Rap
3979,80,Rockin' That Thang,The-Dream,missing,missing
3980,81,Chicken Fried,Zac Brown Band,75262624,Traditional Country
3981,82,Diva,Beyoncé,84582568,Hip Hop/Rap
3982,83,Replay,Iyaz,14364289,Pop
3983,84,Then,Brad Paisley,8624693,Traditional Country
3984,85,Her Diamonds,Rob Thomas,91467190,Pop
3985,86,How Do You Sleep?,Jesse McCartney featuring Ludacris,missing,missing
3986,87,3,Britney Spears,32161284,Electronic
3987,88,Forever,"Drake featuring Kanye West, Lil Wayne and Eminem",32048489,Music
3988,89,One Time,Justin Bieber,84418284,Teen Pop
3989,90,I Run to You,Lady Antebellum,7111937,Country
3990,91,I Do Not Hook Up,Kelly Clarkson,14283224,Pop
3991,92,Green Light,John Legend featuring André 3000,missing,missing
3992,93,People Are Crazy,Billy Currington,33519879,Traditional Country
3993,94,Whatever It Is,Zac Brown Band,75262625,Traditional Country
3994,95,Already Gone,Kelly Clarkson,missing,missing
3995,96,Goodbye,Kristinia DeBarge,55708507,Pop
3996,97,Say Hey (I Love You),Michael Franti & Spearhead featuring Cherine Anderson,missing,missing
3997,98,Pop Champagne,Jim Jones featuring Ron Browz and Juelz Santana,missing,missing
3998,99,Pretty Wings,Maxwell,missing,missing
3999,100,Never Say Never,The Fray,30566209,Pop
4000,1,Tik Tok,Kesha,32190242,Pop
4001,2,Need You Now,Lady Antebellum,9478990,Country
4002,3,"Hey, Soul Sister",Train,160557684,Folk-Rock
4003,4,California Gurls,Katy Perry featuring Snoop Dogg,155694170,Electronic
4004,5,OMG,Usher featuring will.i.am,32144929,R&B/Soul
4005,6,Airplanes,B.o.B featuring Hayley Williams,missing,missing
4006,7,Love the Way You Lie,Eminem featuring Rihanna,84457145,Hardcore Rap
4007,8,Bad Romance,Lady Gaga,84584599,Electronic
4008,9,Dynamite,Taio Cruz,73735306,Pop
4009,10,Break Your Heart,Taio Cruz featuring Ludacris,114560930,Pop
4010,11,Nothin' on You,B.o.B featuring Bruno Mars,missing,missing
4011,12,I Like It,Enrique Iglesias featuring Pitbull,85313470,Pop in Spanish
4012,13,BedRock,Young Money featuring Lloyd,missing,missing
4013,14,In My Head,Jason Derulo,9647189,Pop
4014,15,Rude Boy,Rihanna,164165296,Pop
4015,16,Telephone,Lady Gaga featuring Beyoncé,100420754,Electronic
4016,17,Teenage Dream,Katy Perry,155694168,Electronic
4017,18,Just the Way You Are,Bruno Mars,31995240,Pop
4018,19,Cooler Than Me,Mike Posner,missing,missing
4019,20,Imma Be,The Black Eyed Peas,186130535,Pop
4020,21,Empire State of Mind,Jay-Z featuring Alicia Keys,84468639,Music
4021,22,DJ Got Us Fallin' in Love,Usher featuring Pitbull,32826159,Pop
4022,23,Billionaire,Travie McCoy featuring Bruno Mars,missing,missing
4023,24,Not Afraid,Eminem,84457137,Hip Hop/Rap
4024,25,Replay,Iyaz,14364289,Pop
4025,26,Sexy Bitch,David Guetta featuring Akon,31959845,Dance
4026,27,Breakeven,The Script,85213100,Pop/Rock
4027,28,Your Love Is My Drug,Kesha,86055714,Electronic
4028,29,I Gotta Feeling,The Black Eyed Peas,85345713,Pop
4029,30,Fireflies,Owl City,14308110,Pop
4030,31,Say Aah,Trey Songz featuring Fabolous,16024234,Alternative Rap
4031,32,Find Your Love,Drake,84463903,Hip Hop/Rap
4032,33,Alejandro,Lady Gaga,84584600,Electronic
4033,34,Ridin' Solo,Jason Derulo,9647188,Electronic
4034,35,Just a Dream,Nelly,199981308,Rap
4035,36,How Low,Ludacris,missing,missing
4036,37,Like a G6,Far East Movement featuring The Cataracs and Dev,missing,missing
4037,38,Carry Out,Timbaland featuring Justin Timberlake,missing,missing
4038,39,Haven't Met You Yet,Michael Bublé,85458184,Dance
4039,40,Club Can't Handle Me,Flo Rida featuring David Guetta,141525338,House
4040,41,Down,Jay Sean featuring Lil Wayne,missing,missing
4041,42,Bulletproof,La Roux,17822580,Pop
4042,43,Whatcha Say,Jason Derulo,123758111,Pop
4043,44,Baby,Justin Bieber featuring Ludacris,32184842,Contemporary R&B
4044,45,Whataya Want from Me,Adam Lambert,9206997,Pop/Rock
4045,46,Mine,Taylor Swift,135972046,Country
4046,47,Only Girl (In the World),Rihanna,130477746,Electronic
4047,48,Live Like We're Dying,Kris Allen,53825327,Pop
4048,49,Hard,Rihanna featuring Jeezy,11307482,Dance
4049,50,Young Forever,Jay-Z featuring Mr Hudson,84468649,Alternative Rap
4050,51,Blah Blah Blah,Kesha featuring 3OH!3,missing,missing
4051,52,Bottoms Up,Trey Songz featuring Nicki Minaj,missing,missing
4052,53,Do You Remember,Jay Sean featuring Sean Paul and Lil Jon,17136009,Music
4053,54,All the Right Moves,OneRepublic,30750214,Rock
4054,55,According to You,Orianthi,199433154,Pop
4055,56,My Chick Bad,Ludacris featuring Nicki Minaj,84670218,Rap
4056,57,You Belong with Me,Taylor Swift,162406395,Country
4057,58,Meet Me Halfway,The Black Eyed Peas,85345709,Electronic
4058,59,Take It Off,Kesha,32190243,Pop
4059,60,Over,Drake,missing,missing
4060,61,Animal,Neon Trees,9714632,Indie Rock
4061,62,Misery,Maroon 5,180836085,Pop
4062,63,Magic,B.o.B featuring Rivers Cuomo,86892625,Dance
4063,64,Paparazzi,Lady Gaga,85213840,Electronic
4064,65,Tie Me Down,New Boyz featuring Ray J,54445539,Hip Hop/Rap
4065,66,Your Love,Nicki Minaj,84458477,Hip Hop/Rap
4066,67,Party in the U.S.A.,Miley Cyrus,171157856,Pop
4067,68,Deuces,Chris Brown featuring Tyga and Kevin McCall,missing,missing
4068,69,3,Britney Spears,32161284,Electronic
4069,70,Impossible,Shontelle,33846637,Contemporary R&B
4070,71,Forever,"Drake featuring Kanye West, Lil Wayne and Eminem",32048489,Music
4071,72,Two Is Better Than One,Boys Like Girls featuring Taylor Swift,missing,missing
4072,73,My First Kiss,3OH!3 featuring Kesha,missing,missing
4073,74,Already Gone,Kelly Clarkson,missing,missing
4074,75,Rock That Body,The Black Eyed Peas,186130521,Pop
4075,76,Secrets,OneRepublic,30750218,Alternative
4076,77,Naturally,Selena Gomez & the Scene,32136164,Pop
4077,78,Un-Thinkable (I'm Ready),Alicia Keys,missing,missing
4078,79,All I Do Is Win,"DJ Khaled featuring T-Pain, Ludacris, Snoop Dogg and Rick Ross",19392186,Hip Hop/Rap
4079,80,I Made It (Cash Money Heroes),"Kevin Rudolf featuring Birdman, Jay Sean and Lil Wayne",missing,missing
4080,81,Stuck Like Glue,Sugarland,30913957,Country
4081,82,Hey Daddy (Daddy's Home),Usher featuring Plies,32826145,R&B/Soul
4082,83,There Goes My Baby,Usher,32826146,Contemporary R&B
4083,84,Today Was a Fairytale,Taylor Swift,212972282,Music
4084,85,Say Something,Timbaland featuring Drake,missing,missing
4085,86,Sweet Dreams,Beyoncé,84582569,Pop
4086,87,Use Somebody,Kings of Leon,85839006,Alternative
4087,88,Undo It,Carrie Underwood,86583187,Contemporary Country
4088,89,Eenie Meenie,Sean Kingston and Justin Bieber,84418367,Pop
4089,90,Right Above It,Lil Wayne featuring Drake,missing,missing
4090,91,The House That Built Me,Miranda Lambert,8945953,Traditional Country
4091,92,If I Die Young,The Band Perry,15973303,Contemporary Country
4092,93,The Only Exception,Paramore,14314524,Folk-Rock
4093,94,American Honey,Lady Antebellum,missing,missing
4094,95,King of Anything,Sara Bareilles,12258165,Pop/Rock
4095,96,Life After You,Daughtry,86581961,Grunge
4096,97,Smile,Uncle Kracker,91963013,Contemporary Country
4097,98,Teach Me How to Dougie,Cali Swag District,missing,missing
4098,99,Try Sleeping with a Broken Heart,Alicia Keys,33445013,Contemporary R&B
4099,100,"Lover, Lover",Jerrod Niemann,11312404,Country
4100,1,Rolling in the Deep,Adele,34662927,Pop
4101,2,Party Rock Anthem,LMFAO featuring Lauren Bennett and GoonRock,85334951,Electronic
4102,3,Firework,Katy Perry,158866920,Electronic
4103,4,E.T.,Katy Perry featuring Kanye West,180835844,Electronic
4104,5,Give Me Everything,"Pitbull featuring Ne-Yo, Afrojack and Nayer",141091068,Electronic
4105,6,Grenade,Bruno Mars,84492817,Contemporary R&B
4106,7,Forget You,CeeLo Green,missing,missing
4107,8,Super Bass,Nicki Minaj,84458479,Alternative Rap
4108,9,Moves like Jagger,Maroon 5 featuring Christina Aguilera,84162623,Electronic
4109,10,Just Can't Get Enough,The Black Eyed Peas,85345650,Pop
4110,11,On the Floor,Jennifer Lopez featuring Pitbull,missing,missing
4111,12,S&M,Rihanna,130477742,Pop
4112,13,Pumped Up Kicks,Foster the People,15236404,Pop/Rock
4113,14,Last Friday Night (T.G.I.F.),Katy Perry,155694169,Pop/Rock
4114,15,Just the Way You Are,Bruno Mars,31995240,Pop
4115,16,Tonight (I'm Lovin' You),Enrique Iglesias featuring Ludacris and DJ Frank E,missing,missing
4116,17,Raise Your Glass,Pink,212993427,Pop
4117,18,Born This Way,Lady Gaga,34131068,Electronic
4118,19,F**kin' Perfect,Pink,85349694,Pop/Rock
4119,20,What's My Name?,Rihanna featuring Drake,85145362,Contemporary R&B
4120,21,Look at Me Now,Chris Brown featuring Lil Wayne and Busta Rhymes,72841791,Hip Hop/Rap
4121,22,Down on Me,Jeremih featuring 50 Cent,85858886,R&B/Soul
4122,23,How to Love,Lil Wayne,18539773,Dirty South
4123,24,Someone Like You,Adele,34662937,Soul
4124,25,Good Life,OneRepublic,30750229,Rock
4125,26,The Lazy Song,Bruno Mars,84492821,Pop
4126,27,Till the World Ends,Britney Spears,130462735,Electronic
4127,28,The Show Goes On,Lupe Fiasco,85305590,Hip Hop/Rap
4128,29,The Edge of Glory,Lady Gaga,34131080,Electronic
4129,30,We R Who We R,Kesha,32190256,Pop
4130,31,Black and Yellow,Wiz Khalifa,missing,missing
4131,32,Tonight Tonight,Hot Chelle Rae,84541588,Pop
4132,33,Blow,Kesha,32190258,Pop
4133,34,Lighters,Bad Meets Evil featuring Bruno Mars,18707750,Alternative Rap
4134,35,If I Die Young,The Band Perry,15973303,Contemporary Country
4135,36,Stereo Hearts,Gym Class Heroes featuring Adam Levine,86886371,Alternative Rap
4136,37,The Time (Dirty Bit),The Black Eyed Peas,85345637,House
4137,38,Coming Home,Diddy – Dirty Money featuring Skylar Grey,38230190,Hip Hop/Rap
4138,39,Hey Baby (Drop It to the Floor),Pitbull featuring T-Pain,missing,missing
4139,40,Only Girl (In the World),Rihanna,130477746,Electronic
4140,41,6 Foot 7 Foot,Lil Wayne featuring Cory Gunz,17136042,Hip Hop/Rap
4141,42,Just a Kiss,Lady A,missing,missing
4142,43,Dirt Road Anthem,Jason Aldean,137946396,Alternative Rap
4143,44,Dynamite,Taio Cruz,73735306,Pop
4144,45,No Hands,Waka Flocka Flame featuring Wale and Roscoe Dash,33390628,Hip Hop/Rap
4145,46,I Wanna Go,Britney Spears,30981024,Pop
4146,47,I'm on One,"DJ Khaled featuring Drake, Rick Ross and Lil Wayne",165342894,Hip Hop/Rap
4147,48,You Make Me Feel...,Cobra Starship featuring Sabi,missing,missing
4148,49,Yeah 3x,Chris Brown,34195891,House
4149,50,Moment 4 Life,Nicki Minaj featuring Drake,18321287,Contemporary R&B
4150,51,I Need a Doctor,Dr. Dre featuring Eminem and Skylar Grey,15619124,Hip Hop/Rap
4151,52,Just a Dream,Nelly,199981308,Rap
4152,53,Motivation,Kelly Rowland featuring Lil Wayne,missing,missing
4153,54,Stereo Love,Edward Maya featuring Vika Jigulina,71773893,Dance
4154,55,Jar of Hearts,Christina Perri,85332904,Soft Rock
4155,56,Roll Up,Wiz Khalifa,85300505,Alternative Rap
4156,57,Sexy and I Know It,LMFAO,85334952,Pop
4157,58,Rocketeer,Far East Movement featuring Ryan Tedder,missing,missing
4158,59,All of the Lights,Kanye West featuring Rihanna,94441842,Hardcore Rap
4159,60,Hold It Against Me,Britney Spears,30981004,Pop
4160,61,More,Usher,32832836,R&B/Soul
4161,62,What the Hell,Avril Lavigne,14390735,Electronic
4162,63,Written in the Stars,Tinie Tempah featuring Eric Turner,33162044,Pop
4163,64,Bottoms Up,Trey Songz featuring Nicki Minaj,missing,missing
4164,65,DJ Got Us Fallin' in Love,Usher featuring Pitbull,32826159,Pop
4165,66,For the First Time,The Script,32179416,Pop
4166,67,Honey Bee,Blake Shelton,87837626,Country
4167,68,Don't You Wanna Stay,Jason Aldean featuring Kelly Clarkson,missing,missing
4168,69,We Found Love,Rihanna featuring Calvin Harris,156216907,Music
4169,70,Pretty Girl Rock,Keri Hilson,missing,missing
4170,71,Yoü and I,Lady Gaga,34131079,Contemporary Country
4171,72,Like a G6,Far East Movement featuring The Cataracs and Dev,missing,missing
4172,73,Without You,David Guetta featuring Usher,84574784,House
4173,74,Back to December,Taylor Swift,12414632,Country
4174,75,Teenage Dream,Katy Perry,155694168,Electronic
4175,76,Crazy Girl,Eli Young Band,93131405,Contemporary Country
4176,77,Cheers (Drink to That),Rihanna,130477744,Latin Urban
4177,78,Who Says,Selena Gomez & the Scene,33550978,Pop
4178,79,Barefoot Blue Jean Night,Jake Owen,15412793,Traditional Country
4179,80,Knee Deep,Zac Brown Band featuring Jimmy Buffett,missing,missing
4180,81,Country Girl (Shake It for Me),Luke Bryan,17905767,Traditional Country
4181,82,Remind Me,Brad Paisley and Carrie Underwood,18551028,Traditional Country
4182,83,In the Dark,Dev,132390801,Pop
4183,84,Backseat,New Boyz featuring The Cataracs and Dev,missing,missing
4184,85,Headlines,Drake,155857352,Hip Hop/Rap
4185,86,Best Thing I Never Had,Beyoncé,14493160,Pop
4186,87,Don't Wanna Go Home,Jason Derulo,32069343,Electronic
4187,88,Where Them Girls At,David Guetta featuring Flo Rida and Nicki Minaj,80397446,Dance
4188,89,She Ain't You,Chris Brown,84422959,R&B/Soul
4189,90,Take a Back Road,Rodney Atkins,86211531,Traditional Country
4190,91,Please Don't Go,Mike Posner,33967286,Pop
4191,92,Sure Thing,Miguel,85355654,Contemporary R&B
4192,93,Price Tag,Jessie J featuring B.o.B,84665816,Pop
4193,94,God Gave Me You,Blake Shelton,87837627,Country
4194,95,She Will,Lil Wayne featuring Drake,32218412,Contemporary R&B
4195,96,Are You Gonna Kiss Me or Not,Thompson Square,95708830,Country
4196,97,Animal,Neon Trees,9714632,Indie Rock
4197,98,You and Tequila,Kenny Chesney featuring Grace Potter,missing,missing
4198,99,Colder Weather,Zac Brown Band,35731534,Country
4199,100,My Last,Big Sean featuring Chris Brown,missing,missing
4200,1,Somebody That I Used to Know,Gotye featuring Kimbra,15953478,Indie Rock
4201,2,Call Me Maybe,Carly Rae Jepsen,19252531,Teen Pop
4202,3,We Are Young,Fun featuring Janelle Monáe,missing,missing
4203,4,Payphone,Maroon 5 featuring Wiz Khalifa,84428471,Pop
4204,5,Lights,Ellie Goulding,84487903,Pop
4205,6,Glad You Came,The Wanted,32199152,Electronic
4206,7,Stronger (What Doesn't Kill You),Kelly Clarkson,85343349,Electronic
4207,8,We Found Love,Rihanna featuring Calvin Harris,156216907,Music
4208,9,Starships,Nicki Minaj,84467343,Electronic
4209,10,What Makes You Beautiful,One Direction,15915890,Pop/Rock
4210,11,Wild Ones,Flo Rida featuring Sia,17516434,Pop
4211,12,Set Fire to the Rain,Adele,34662931,Pop
4212,13,Sexy and I Know It,LMFAO,85334952,Pop
4213,14,Some Nights,Fun,86745476,Alternative
4214,15,Wide Awake,Katy Perry,152827899,Pop/Rock
4215,16,Good Feeling,Flo Rida,32060408,House
4216,17,Whistle,Flo Rida,84574545,Electronic
4217,18,One More Night,Maroon 5,84428470,Pop
4218,19,Drive By,Train,160557688,Pop/Rock
